Date,Open,High,Low,Close,Adj Close,Volume,Difference,Price percentage change,Volume_change
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.24901580810547,135480400,-1.0275039672851562,-1.3873940064232788,
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.5368881225586,146322800,-0.06999969482421875,-0.09422809525428286,10842400.0
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.1148681640625,118387200,-1.5024948120117188,-2.045671763247837,-27935600.0
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.77103424072266,108872000,0.36249542236328125,0.4835851477996738,-9515200.0
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.941650390625,132079200,-1.5074996948242188,-2.0292094174804842,23207200.0
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.5122299194336,170108400,-0.597503662109375,-0.7778982959263542,38029200.0
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.68292999267578,140644800,0.0675048828125,0.08693481195876374,-29463600.0
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.29984283447266,121532000,-1.3299942016601562,-1.7070904109159777,-19112800.0
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.25604248046875,161954400,1.0050048828125,1.2693461876540935,40422400.0
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.92925262451172,121923600,0.12750244140625,0.163543291852849,-40030800.0
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.88036346435547,108829200,-0.41249847412109375,-0.5261627972043217,-13094400.0
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.73152160644531,137816400,-0.6150054931640625,-0.7778233971323492,28987200.0
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.2047348022461,110843200,0.154998779296875,0.19546489877215792,-26973200.0
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.48033142089844,101832400,0.21999359130859375,0.2762177168447976,-9010800.0
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.85346221923828,104472000,-0.3274993896484375,-0.4120525614193592,2639600.0
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.62908172607422,146537600,0.4850006103515625,0.6057774992681498,42065600.0
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.34638977050781,161940000,0.277496337890625,0.35799050516109865,15402400.0
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.47789001464844,162234000,-1.2724990844726562,-1.6282777474435184,294000.0
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.09968566894531,216229200,0.02750396728515625,0.033908418863126434,53995200.0
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.98506927490234,126743200,-0.8324966430664062,-1.0388676868706535,-89486000.0
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.48295593261719,199588400,2.8549957275390625,3.558403131767513,72845200.0
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.27565002441406,173788400,-1.0900039672851562,-1.4328018547627983,-25800000.0
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.76078033447266,136616400,-0.8850021362304688,-1.1227073585778196,-37172000.0
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.39485931396484,118826800,0.5174942016601562,0.6398296479149387,-17789600.0
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.31183624267578,105425600,-0.6599960327148438,-0.8184220699123763,-13401200.0
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.2337875366211,117684000,0.5849990844726562,0.7258728707180061,12258400.0
